"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1995-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","90.01","","","","2"
"1995-07","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","500.34","","","","2"
"1995-07","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","17.15","","","","2"
"1995-07","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","20.69","","","","2"
"1995-07","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","20.45","","","","2"
"1995-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","18.27","","","","2"
"1995-07","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","120.69","","","","2"
"1995-07","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","68.83","","","","2"
"1995-07","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","132.73","","","","2"
"1995-07","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","66.35","","","","2"
"1995-07","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","209.67","","","","2"
"1995-10","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","66.32","","","","2"
"1995-10","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","102.63","","","","2"
"1995-10","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","101.44","","","","2"
"1995-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","90.54","","","","2"
"1995-10","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","505.97","","","","2"
"1995-10","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.97","","","","2"
"1995-10","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","20.44","","","","2"
"1995-10","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","20.21","","","","2"
"1995-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","18.04","","","","2"
"1995-10","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","120.44","","","","2"
"1995-10","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","69.54","","","","2"
"1995-10","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","136.60","","","","2"
"1995-10","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","66.15","","","","2"
"1995-10","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","207.68","","","","2"
"1996-01","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","66.35","","","","2"
"1996-01","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","103.75","","","","2"
"1996-01","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","102.71","","","","2"
"1996-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","91.59","","","","2"
"1996-01","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","514.20","","","","2"
"1996-01","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.80","","","","2"
"1996-01","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","20.19","","","","2"
"1996-01","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","19.98","","","","2"
"1996-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.76","","","","2"
"1996-01","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","120.19","","","","2"
"1996-01","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","70.31","","","","2"
"1996-01","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","140.94","","","","2"
"1996-01","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","66.04","","","","2"
"1996-01","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","207.46","","","","2"
"1996-04","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","67.24","","","","2"
"1996-04","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","105.09","","","","2"
"1996-04","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","104.20","","","","2"
"1996-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","92.83","","","","2"
"1996-04","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","527.76","","","","2"
"1996-04","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.67","","","","2"
"1996-04","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","20.01","","","","2"
"1996-04","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","19.82","","","","2"
"1996-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.61","","","","2"
"1996-04","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","120.01","","","","2"
"1996-04","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","70.82","","","","2"
"1996-04","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","143.96","","","","2"
"1996-04","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","66.00","","","","2"
"1996-04","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","210.44","","","","2"
"1996-07","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","67.32","","","","2"
"1996-07","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","105.37","","","","2"
"1996-07","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","104.56","","","","2"
"1996-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","93.05","","","","2"
"1996-07","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","532.41","","","","2"
"1996-07","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.63","","","","2"
"1996-07","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","19.95","","","","2"
"1996-07","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","19.77","","","","2"
"1996-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.61","","","","2"
"1996-07","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","119.95","","","","2"
"1996-07","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","71.06","","","","2"
"1996-07","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","145.32","","","","2"
"1996-07","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","65.67","","","","2"
"1996-07","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","210.02","","","","2"
"1996-10","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","67.38","","","","2"
"1996-10","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","105.32","","","","2"
"1996-10","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","104.44","","","","2"
"1996-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","92.94","","","","2"
"1996-10","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","549.34","","","","2"
"1996-10","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.28","","","","2"
"1996-10","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","19.45","","","","2"
"1996-10","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","19.29","","","","2"
"1996-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.16","","","","2"
"1996-10","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","119.45","","","","2"
"1996-10","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","71.96","","","","2"
"1996-10","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","151.53","","","","2"
"1996-10","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","65.68","","","","2"
"1996-10","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","210.68","","","","2"
"1997-01","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","67.48","","","","2"
"1997-01","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","106.06","","","","2"
"1997-01","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","105.16","","","","2"
"1997-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","93.29","","","","2"
"1997-01","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","549.34","","","","2"
"1997-01","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.38","","","","2"
"1997-01","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","19.58","","","","2"
"1997-01","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","19.37","","","","2"
"1997-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.14","","","","2"
"1997-01","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","119.58","","","","2"
"1997-01","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","71.95","","","","2"
"1997-01","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","151.03","","","","2"
"1997-01","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","66.01","","","","2"
"1997-01","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","212.29","","","","2"
"1997-04","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","68.17","","","","2"
"1997-04","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","106.40","","","","2"
"1997-04","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","105.62","","","","2"
"1997-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","93.52","","","","2"
"1997-04","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","559.27","","","","2"
"1997-04","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.37","","","","2"
"1997-04","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","19.57","","","","2"
"1997-04","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","19.34","","","","2"
"1997-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.02","","","","2"
"1997-04","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","119.57","","","","2"
"1997-04","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","72.49","","","","2"
"1997-04","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","154.00","","","","2"
"1997-04","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","65.87","","","","2"
"1997-04","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","213.47","","","","2"
"1997-07","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","68.03","","","","2"
"1997-07","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","107.15","","","","2"
"1997-07","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","106.41","","","","2"
"1997-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","94.10","","","","2"
"1997-07","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","566.88","","","","2"
"1997-07","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.21","","","","2"
"1997-07","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","19.35","","","","2"
"1997-07","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","19.13","","","","2"
"1997-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","16.91","","","","2"
"1997-07","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","119.35","","","","2"
"1997-07","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","72.94","","","","2"
"1997-07","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","157.16","","","","2"
"1997-07","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","65.56","","","","2"
"1997-07","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","212.80","","","","2"
"1997-10","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","67.80","","","","2"
"1997-10","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","108.53","","","","2"
"1997-10","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","107.58","","","","2"
"1997-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","94.98","","","","2"
"1997-10","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","567.86","","","","2"
"1997-10","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.17","","","","2"
"1997-10","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","19.30","","","","2"
"1997-10","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","19.13","","","","2"
"1997-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","16.89","","","","2"
"1997-10","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","119.30","","","","2"
"1997-10","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","72.82","","","","2"
"1997-10","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","156.71","","","","2"
"1997-10","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","65.72","","","","2"
"1997-10","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","213.23","","","","2"
"1998-01","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","68.19","","","","2"
"1998-01","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","107.79","","","","2"
"1998-01","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","107.03","","","","2"
"1998-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","94.31","","","","2"
"1998-01","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","576.75","","","","2"
"1998-01","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.04","","","","2"
"1998-01","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","19.11","","","","2"
"1998-01","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","18.85","","","","2"
"1998-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","16.58","","","","2"
"1998-01","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","119.11","","","","2"
"1998-01","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","73.61","","","","2"
"1998-01","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","161.81","","","","2"
"1998-01","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","65.79","","","","2"
"1998-01","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","212.59","","","","2"
"1998-04","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","68.72","","","","2"
"1998-04","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","109.34","","","","2"
"1998-04","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","108.35","","","","2"
"1998-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","95.22","","","","2"
"1998-04","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","575.98","","","","2"
"1998-04","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.21","","","","2"
"1998-04","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","19.35","","","","2"
"1998-04","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","19.13","","","","2"
"1998-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","16.78","","","","2"
"1998-04","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","119.35","","","","2"
"1998-04","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","73.33","","","","2"
"1998-04","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","159.34","","","","2"
"1998-04","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","65.93","","","","2"
"1998-04","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","215.02","","","","2"
"1998-07","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","69.61","","","","2"
"1998-07","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","110.10","","","","2"
"1998-07","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","109.05","","","","2"
"1998-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","95.67","","","","2"
"1998-07","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","549.66","","","","2"
"1998-07","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.99","","","","2"
"1998-07","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","20.47","","","","2"
"1998-07","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","20.18","","","","2"
"1998-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.69","","","","2"
"1998-07","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","120.47","","","","2"
"1998-07","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","72.21","","","","2"
"1998-07","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","149.64","","","","2"
"1998-07","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","65.74","","","","2"
"1998-07","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","214.70","","","","2"
"1998-10","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","69.60","","","","2"
"1998-10","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","109.96","","","","2"
"1998-10","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","108.89","","","","2"
"1998-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","95.39","","","","2"
"1998-10","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","562.26","","","","2"
"1998-10","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.61","","","","2"
"1998-10","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","19.91","","","","2"
"1998-10","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","19.72","","","","2"
"1998-10","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.27","","","","2"
"1998-10","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","119.91","","","","2"
"1998-10","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","72.83","","","","2"
"1998-10","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","154.71","","","","2"
"1998-10","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","65.76","","","","2"
"1998-10","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","213.87","","","","2"
"1999-01","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","69.89","","","","2"
"1999-01","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","110.84","","","","2"
"1999-01","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","109.64","","","","2"
"1999-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","95.97","","","","2"
"1999-01","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","562.91","","","","2"
"1999-01","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.65","","","","2"
"1999-01","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","19.98","","","","2"
"1999-01","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","19.70","","","","2"
"1999-01","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.18","","","","2"
"1999-01","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","119.98","","","","2"
"1999-01","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","72.87","","","","2"
"1999-01","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","154.72","","","","2"
"1999-01","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","66.10","","","","2"
"1999-01","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","214.81","","","","2"
"1999-04","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","70.36","","","","2"
"1999-04","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","111.09","","","","2"
"1999-04","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","109.62","","","","2"
"1999-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","95.86","","","","2"
"1999-04","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","570.49","","","","2"
"1999-04","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.61","","","","2"
"1999-04","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","19.91","","","","2"
"1999-04","Canada","2016A000011124","Credit market debt to net worth","Percent","239","units ","0","v53030097","1.13","19.61","","","","2"
"1999-04","Canada","2016A000011124","Consumer credit and mortgage liabilities to net worth","Percent","239","units ","0","v52020752","1.7","17.08","","","","2"
"1999-04","Canada","2016A000011124","Total assets to net worth","Percent","239","units ","0","v52020753","1.8","119.91","","","","2"
"1999-04","Canada","2016A000011124","Financial assets to net worth","Percent","239","units ","0","v52020754","1.9","72.95","","","","2"
"1999-04","Canada","2016A000011124","Financial assets to non-financial assets","Percent","239","units ","0","v52020755","1.10","155.36","","","","2"
"1999-04","Canada","2016A000011124","Owner's equity as a percentage of real estate","Percent","239","units ","0","v52020756","1.11","66.35","","","","2"
"1999-04","Canada","2016A000011124","Real estate as a percentage of personal disposable income","Percent","239","units ","0","v53030098","1.14","217.33","","","","2"
"1999-07","Canada","2016A000011124","Debt to gross domestic product (GDP)","Percent","239","units ","0","v52020746","1.1","70.01","","","","2"
"1999-07","Canada","2016A000011124","Debt to personal disposable income","Percent","239","units ","0","v52020747","1.2","111.62","","","","2"
"1999-07","Canada","2016A000011124","Credit market debt to personal disposable income","Percent","239","units ","0","v53030096","1.12","110.10","","","","2"
"1999-07","Canada","2016A000011124","Consumer credit and mortgage liabilities to personal disposable income","Percent","239","units ","0","v52020748","1.3","96.37","","","","2"
"1999-07","Canada","2016A000011124","Net worth as a percentage of personal disposable income","Percent","239","units ","0","v52020749","1.4","570.68","","","","2"
"1999-07","Canada","2016A000011124","Debt to total assets","Percent","239","units ","0","v52020750","1.5","16.67","","","","2"
"1999-07","Canada","2016A000011124","Debt to net worth","Percent","239","units ","0","v52020751","1.6","20.01","","","","2"
